,x,y
76,7.6000000000000005,35.61381301492368
77,7.7,35.71676761058441
78,7.800000000000001,35.75330549112572
79,7.9,35.811424382582665
80,8.0,36.20639961700091
81,8.1,36.18072267183801
82,8.200000000000001,36.10413947245656
83,8.3,36.29480065348479
84,8.4,36.45059668338961
85,8.5,36.606506939742474
86,8.6,36.379929165776595
87,8.700000000000001,36.71025878956053
88,8.8,36.676750089959114
89,8.9,36.93951046547003
90,9.0,36.933595923127385
91,9.1,37.308183205156645
92,9.200000000000001,37.21744101919424
93,9.3,37.159789383723016
94,9.4,37.36323071685533
95,9.5,37.525616128918315
96,9.600000000000001,37.49542969520987
97,9.700000000000001,37.703172959886324
98,9.8,37.92269882215098
99,9.9,38.075840051812456
