,x,y
126,12.600000000000001,33.711428173950445
127,12.700000000000001,33.73364184608447
128,12.8,33.75555892446969
129,12.9,33.77718169878553
130,13.0,33.79851247023656
131,13.100000000000001,33.81955355100392
132,13.200000000000001,33.84030726369782
133,13.3,33.86077594081138
134,13.4,33.88096192417579
135,13.5,33.90086756441714
136,13.600000000000001,33.920495220415205
137,13.700000000000001,33.93984725876422
138,13.8,33.9589260532359
139,13.9,33.977733984245035
140,14.0,33.99627343831751
141,14.100000000000001,34.01454680756139
142,14.200000000000001,34.032556489140916
143,14.3,34.05030488475363
144,14.4,34.06779440011108
145,14.5,34.085027444422906
146,14.600000000000001,34.10200642988469
147,14.700000000000001,34.1187337711698
148,14.8,34.13521188492517
149,14.9,34.15144318927144
150,15.0,34.16743010330736
151,15.100000000000001,34.18317504661876
152,15.200000000000001,34.198680438792316
153,15.3,34.21394869893404
154,15.4,34.22898224519277
155,15.5,34.24378349428879
156,15.600000000000001,34.258354861047806
157,15.700000000000001,34.27269875794008
158,15.8,34.28681759462532
159,15.9,34.30071377750308
160,16.0,34.31438970926892
161,16.1,34.32784778847651
162,16.2,34.341090409105625
163,16.3,34.35411996013627
164,16.400000000000002,34.36693882512903
165,16.5,34.3795493818117
166,16.6,34.391954001672204
167,16.7,34.404155049558156
168,16.8,34.41615488328283
169,16.900000000000002,34.42795585323785
170,17.0,34.43956030201259
171,17.1,34.450970564020345
172,17.2,34.4621889651314
173,17.3,34.47321782231293
174,17.400000000000002,34.484059443276045
175,17.5,34.4947161261297
176,17.6,34.505190159041796
177,17.7,34.51548381990749
178,17.8,34.52559937602446
179,17.900000000000002,34.53553908377564
180,18.0,34.54530518831908
181,18.1,34.55489992328513
182,18.2,34.564325510480906
183,18.3,34.573584159602184
184,18.400000000000002,34.58267806795254
185,18.5,34.59160942016995
186,18.6,34.600380387960755
187,18.7,34.608993129840954
188,18.8,34.617449790885075
189,18.900000000000002,34.6257525024822
190,19.0,34.63390338209957
191,19.1,34.6419045330535
192,19.200000000000003,34.64975804428771
193,19.3,34.65746599015897
194,19.400000000000002,34.66503043023014
195,19.5,34.67245340907052
196,19.6,34.67973695606346
197,19.700000000000003,34.68688308522128
198,19.8,34.693893795007504
199,19.900000000000002,34.70077106816612
